market_name,domain,product_id,product_name,price,is_available,measure,product_url,vender_name,category_name,subcategory_name,category_url 
okey,https://www.okeydostavka.ru,597820,БЗМЖ Напиток сыв/мол Актуаль персик/маракуйя 310г пэт,44.9,"0,31",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-napitok-syv-mol-aktual-persik-marakuiia-310g-,Данон,"Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,609926,БЗМЖ Кефир Гармония 1% 930мл,82.4,"0,93",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-kefir-garmoniia-1-930ml,"ООО ""Лакто-Новгород"", Россия","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,736585,"БЗМЖ Айран Долголетие 0,1% 0,5л",47.4,"0,5",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-airan-dolgoletie-0-1-0-5l,"ООО ""Кристалл""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,736589,"БЗМЖ Тан Долголетие 0,1% 0,5л",47.4,6,кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-tan-dolgoletie-0-1-0-5l,"ООО ""Кристалл""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,739982,"БЗМЖ Простокваша Молочная Культура с яблоком 2,7-3,5% 200г",86.9,"0,2",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-prostokvasha-molochnaia-kul-tura-s-iablokom-,"ООО ""Молочная Культура""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,745970,"БЗМЖ Кефир Свежее завтра 1% 0,75л",72.4,"0,75",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-kefir-svezhee-zavtra-1-0-75l,"ООО ""Галактика""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,745992,"БЗМЖ Ряженка Свежее завтра 2,5% 0,75л тп",90.4,"0,75",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-riazhenka-svezhee-zavtra-2-5-0-75l-tp,"ООО ""Галактика""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,763553,"БЗМЖ Напиток сыв/мол Мажитэль J7 с сок арб/дыня 0,03%270гпэт",47.4,"0,27",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-napitok-syv-mol-mazhitel-j7-s-sok-arb-dynia-,"Сыворотка молочная восстановленная, сахар, фруктовый наполнитель (сок арбуза, сок дыни, вода, сахар, стабилизаторы (гуаровая камедь, пектин), красители (каротины, кармины), ароматизатор, антиокислитель – аскорбиновая кислота, регуляторы кислотности (цитрат натрия 3-замещенный, цитраты кальция)), стабилизатор - пектин, регуляторы кислотности (лимонная кислота, цитрат натрия 3- замещенный). ТУ 10.51.55-201-05268977-2017.","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,763557,"БЗМЖ Напиток сыв/мол Мажитэль J7 с сок ан/манго0,03%270гпэт",47.4,"0,27",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-napitok-syv-mol-mazhitel-j7-s-sok-,"Вимм-Билль-Данн, Россия","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,763558,"БЗМЖ Напиток сыв/мол Мажитэль J7 с сок арб/дыня 0,03%950гпэт",109.5,"0,95",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-napitok-syv-mol-mazhitel-j7-s-sok-arb-dynia-0-03-950gpet,"Вимм-Билль-Данн, Россия","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,763562,"БЗМЖ Напиток сыв/мол Мажитэль J7 с сок ан/манго 0,03%950гпэт",109.5,"0,95",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-napitok-syv-mol-mazhitel-j7-s-sok-an-mango-,"Вимм-Билль-Данн, Россия","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,766782,БЗМЖ Кефир Большая Кружка 1% 720г,49.99,"0,72",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-kefir-bol-shaia-kruzhka-1-720g,"ООО ""Галактика""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,132868,БЗМЖ Биопродукт к/м Био Баланс кефирный 0% 930г,83.9,"0,93",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-bioprodukt-k-m-bio-balans-kefirnyi-0-930g,Данон,"Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,132944,БЗМЖ Напиток сыв/мол Актуаль персик/маракуйя 930г пэт,111.9,"0,93",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-napitok-syv-mol-aktual-persik-marakuiia-930g-,Данон,"Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,132946,БЗМЖ Напиток сыв/мол Актуаль апельсин/манго 930г пэт,111.9,"0,93",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-napitok-syv-mol-aktual-apel-sin-mango-930g-,Данон,"Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,132958,"БЗМЖ Ряженка Простоквашино 3,2% 930г пэт",101.9,"0,93",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-riazhenka-prostokvashino-3-2-930g-pet,Данон,"Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,154587,БЗМЖ Ацидофилин Молочная Культура 500г,128.9,"0,5",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-atsidofilin-molochnaia-kul-tura-500g,ООО Молочная Культура,"Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,157082,"БЗМЖ Напиток к/мол Neo Имунеле с соком лесн ягоды1,2%100г",29.4,"0,1",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-napitok-k-mol-neo-imunele-s-sokom-lesn-,"Вимм-Билль-Данн, Россия","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,157523,"БЗМЖ Продукт кефирный Bio Max с пребиотиками 2,5%950г пэт",102.4,"0,95",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-produkt-kefirnyi-bio-max-s-prebiotikami-,"Вимм-Билль-Данн, Россия","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,80769,"БЗМЖ Кефир Свежее завтра 2,5% 500г",49.9,"0,5",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-kefir-svezhee-zavtra-2-5-500g,"ООО ""Галактика""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,80855,БЗМЖ Ряженка Большая кружка 4% 720г т/топ,67.9,"0,72",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-riazhenka-bol-shaia-kruzhka-4-720g-t-top,"ООО ""Галактика""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,80856,БЗМЖ Ряженка Большая кружка 4% 300г,36.9,"0,3",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-riazhenka-bol-shaia-kruzhka-4-300g,"ООО ""Галактика""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,80857,"БЗМЖ Кефир Большая кружка 2,5% 720г т/т",68.9,"0,72",кг,/spb/bzmzh-kefir-bol-shaia-kruzhka-2-5-720g-t-t,"ООО ""Галактика""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,80858,"БЗМЖ Кефир Большая кружка 2,5% 300г",31.9,"0,3",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-kefir-bol-shaia-kruzhka-2-5-300g,"ООО ""Галактика""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,80859,БЗМЖ Биокефир Большая кружка 1% 300г,39.5,"0,3",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-biokefir-bol-shaia-kruzhka-1-300g,"ООО ""Галактика""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,90908,"БЗМЖ Биокефир Пискаревский 2,5% 0,5л ТФА",47.9,"0,5",кг,/spb/bzmzh-biokefir-piskarevskii-2-5-0-5l-tfa,"ООО ""Пискарёвский молзавод"", Россия","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,90931,БЗМЖ Кефир Пискаревский 1% 1000г,58.9,1,кг,/spb/bzmzh-kefir-piskarevskii-1-1000g,"ООО ""Пискарёвский молзавод"", Россия","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,90995,"БЗМЖ Кефир Пискаревский 2,5% 900г тфа",62.4,"0,9",кг,/spb/bzmzh-kefir-piskarevskii-2-5-900g-tfa,"ООО ""Пискарёвский молзавод"", Россия","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,713081,БЗМЖ Кефир Домик в деревне 1% 900г пэт,87.5,"0,9",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-kefir-domik-v-derevne-1-900g-pet,"Вимм-Билль-Данн, Россия","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,924032,"БЗМЖ Кефир Залесский фермер 3,2% 500г",62.4,"0,5",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-kefir-zalesskii-fermer-3-2-500g,"ООО  ""ЗАЛЕССКИЙ ФЕРМЕР""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,924448,"БЗМЖ Тан 1,7% El'Natur Газированный  0,5л",49.5,"0,5",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-tan-1-7-el-natur-gazirovannyi-0-5l,"ООО ""Реамол""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,924449,"БЗМЖ Айран 1,7%  El'Natur Газированный  0,5л",49.5,"0,5",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-airan-1-7-el-natur-gazirovannyi-0-5l,"ООО ""Реамол""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,924452,"БЗМЖ Айран 1,7%  El'Natur Негазированный 1л",87.5,1,кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-airan-1-7-el-natur-negazirovannyi-1l,"ООО ""Реамол""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,924453,"БЗМЖ Мацони 3,6% El'Natur Домашний 250г",101.9,"0,25",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-matsoni-3-6-el-natur-domashnii-250g,"ООО ""Реамол""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,929790,"БЗМЖ Айран ОКЕЙ 0,1% 0,5л пэт",38.9,"0,5",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-airan-okei-0-1-0-5l-pet,"ООО ""Нео Продукт""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,934497,"БЗМЖ Кефир Эконива 3,2% 1000г пэт",65.12,1,кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-kefir-ekoniva-3-2-1000g-pet,"АО ""МосМедыньагропром""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,934499,БЗМЖ Кефир Эконива 1% 1000г пэт,88.4,1,кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-kefir-ekoniva-1-1000g-pet,"АО ""МосМедыньагропром""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,953290,БЗМЖ Кефир 1% 450г пюр-пак с крышкой,28.4,"0,45",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-kefir-1-450g-piur-pak-s-kryshkoi,"ООО ""Кривское""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,3074457345617633245,БЗМЖ Биопродукт к/м кефирный Простоквашино клубника 900г,92.4,"0,9",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-bioprodukt-k-m-kefirnyi-prostokvashino-klubnika-,Данон Трейд,"Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,3074457345617638874,БЗМЖ Кефир Тысяча Озёр 1% 750г,67.9,"0,75",кг,/spb/bzmzh-kefir-tysiacha-ozer-1-750g,"Продукт произведен по ГОСТу путём сквашивания натурального молока по классической технологии. В кефире «Тысяча Озёр» сохранена вся польза молока – белок, кальций, фосфор, калий, натрий и микроэлементы. Сырье соответствует всем стандартам качества компании «Северное Молоко» и отбирается в лучших молочных хозяйствах, прошедших специальную аттестацию. Крышка откручивается одним движением и легко закрывается повторно – теперь Вы можете насладится вкусными и полезными молочными продуктами «Тысяча Озёр» и дома, и на работе, и в дороге. Упаковка Tetra Top экологична и предназначена для повторной переработки: более чем на ½ состоит из картона. Под воздействием света в молочных продуктах снижается содержание витаминов и ухудшается вкус. Кефир «Тысяча Озер» разливается в условиях абсолютной чистоты в 4-слойную упаковку Tetra Top, которая надежно защищает его от воздействия солнечного света.","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,3074457345617639566,"БЗМЖ Ряженка Молочная культура 3,5-4,5% 500г",128.9,"0,5",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-riazhenka-molochnaia-kul-tura-3-5-4-5-500g-698106-parent,"ООО ""Молочная Культура""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,3074457345617639570,"БЗМЖ Кефир Молочная Культура 1,5% 0,5л",105.4,"0,5",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-kefir-molochnaia-kul-tura-1-5-0-5l-751911-parent,"ООО ""Молочная Культура""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,915652,БЗМЖ Кефир ОКЕЙ 1% 900г пэт,59.9,"0,9",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-kefir-okei-1-900g-pet,"ООО ""Кривское""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,918927,"БЗМЖ Продукт к/мол Actimel ягодный микс 2,5% 100г",28.9,"0,1",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-produkt-k-mol-actimel-iagodnyi-miks-2-5-100g,Данон,"Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,919554,"БЗМЖ Кефир Устюгмолоко 1% 0,47л пюрпак",42.4,"0,47",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty/bzmzh-kefir-ustiugmoloko-1-0-47l-piurpak,"ООО МЗ ""Устюгмолоко""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,946533,"БЗМЖ Биоваренец Пискарёвский 2,5% 330г пюр-пак",40.4,"0,33",кг,/spb/bzmzh-biovarenets-piskarevskii-2-5-330g-piur-pak,"ООО ""Пискарёвский молзавод""","Молочные продукты, сыры, яйцо",Кисломолочные продукты,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/kislomolochnye-produkty
okey,https://www.okeydostavka.ru,3074457345617674281,БЗМЖ Масло сладкослив Jalo Kerma 82% 200г,179.99,"0,2",кг,/spb/bzmzh-maslo-sladkosliv-jalo-kerma-82-200g,"ООО ""Маслозавод Тотемский""","Молочные продукты, сыры, яйцо",Масло сливочное и маргарин,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin
okey,https://www.okeydostavka.ru,241741,Маргарин д/выпечки Пышка 250/200г фольга,63.9,"0,2",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin/margarin-d-vypechki-pyshka-250-200g-fol-ga,Upfield (Manufacturing) Sp. Z o.o.,"Молочные продукты, сыры, яйцо",Масло сливочное и маргарин,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin
okey,https://www.okeydostavka.ru,242590,"БЗМЖ Масло сливочное традиционное Экомилк 82,5% 100г",102.9,"0,1",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin/bzmzh-maslo-slivochnoe-traditsionnoe-ekomilk-82-5-,"ЗАО ""Озерецкий молочный комбинат"", Россия","Молочные продукты, сыры, яйцо",Масло сливочное и маргарин,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin
okey,https://www.okeydostavka.ru,265862,БЗМЖ Масло Киприно Алтайское 82% 180г,229.9,"0,18",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin/bzmzh-maslo-kiprino-altaiskoe-82-180g,"ООО ""Кипринскаий молочный завод"", Россия","Молочные продукты, сыры, яйцо",Масло сливочное и маргарин,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin
okey,https://www.okeydostavka.ru,343886,Спред Воймикс 400г пласт,121.5,"0,4",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin/spred-voimiks-400g-plast,"ЗАО ""Лобненский завод растительных масел"", Россия","Молочные продукты, сыры, яйцо",Масло сливочное и маргарин,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin
okey,https://www.okeydostavka.ru,168937,"БЗМЖ Масло сладкосливочное Брест-Литовск 82,5% 180г",162.9,"0,18",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin/bzmzh-maslo-sladkoslivochnoe-brest-litovsk-82-5-180g-,"ОАО ""Савушкин продукт"", Белоруссия","Молочные продукты, сыры, яйцо",Масло сливочное и маргарин,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin
okey,https://www.okeydostavka.ru,182971,Маргарин сливочный Хозяюшка 60% 200г фольга,49.9,"0,2",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin/margarin-slivochnyi-khoziaiushka-60-200g-fol-ga,"ОАО ""Нижегородский масло-жировой комбинат"", Россия","Молочные продукты, сыры, яйцо",Масло сливочное и маргарин,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin
okey,https://www.okeydostavka.ru,103674,"БЗМЖ Масло слив Экомилк Традиционное 82,5% 450г ф",410.4,"0,45",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin/bzmzh-maslo-sliv-ekomilk-traditsionnoe-82-5-450g-f,"ЗАО ""Озерецкий молочный комбинат"", Россия","Молочные продукты, сыры, яйцо",Масло сливочное и маргарин,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin
okey,https://www.okeydostavka.ru,103883,"БЗМЖ Масло сливочное Экомилк 82,5% 450г фольга",416.4,"0,45",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin/bzmzh-maslo-slivochnoe-ekomilk-82-5-450g-fol-ga,"ЗАО ""Озерецкий молочный комбинат"", Россия","Молочные продукты, сыры, яйцо",Масло сливочное и маргарин,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin
okey,https://www.okeydostavka.ru,103884,"БЗМЖ Масло слив несол Экомилк 82,5% 180г БЗМЖ",175.4,"0,18",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin/bzmzh-maslo-sliv-nesol-ekomilk-82-5-180g-bzmzh,"ЗАО ""Озерецкий молочный комбинат"", Россия","Молочные продукты, сыры, яйцо",Масло сливочное и маргарин,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin
okey,https://www.okeydostavka.ru,107263,Маргарин Добавкин Воронежский 60% 180г,24.4,"0,18",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin/margarin-dobavkin-voronezhskii-60-180g,"ООО ""Евдаково""","Молочные продукты, сыры, яйцо",Масло сливочное и маргарин,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin
okey,https://www.okeydostavka.ru,118802,БЗМЖ Масло сливочное Простоквашино 82% 180г фольга,217.9,"0,18",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin/bzmzh-maslo-slivochnoe-prostokvashino-82-180g-fol-ga,Данон,"Молочные продукты, сыры, яйцо",Масло сливочное и маргарин,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin
okey,https://www.okeydostavka.ru,119734,БЗМЖ Масло Шоколадное 62% ж. 180 гр.,148.9,"0,18",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin/bzmzh-maslo-shokoladnoe-62-zh-180-gr-,"ООО ""СК ""Ичалковский""","Молочные продукты, сыры, яйцо",Масло сливочное и маргарин,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin
okey,https://www.okeydostavka.ru,119736,БЗМЖ Масло Ичалковское 80% 250г,277.4,"0,25",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin/bzmzh-maslo-ichalkovskoe-80-250g,"ОАО ""Сыродельный Комбинат Ичалковский"", Республика Мордовия","Молочные продукты, сыры, яйцо",Масло сливочное и маргарин,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/maslo-slivochnoe-i-margarin
